mal_id,episode,retention,title,segment,source,title_type
50285,11,0.5561,On Air Dekinai!,Остальные,Manga,Дебют
50287,11,0.828,Kyuuketsuki Sugu Shinu 2,Остальные,Manga,Продолжение
50306,11,0.8,Seirei Gensouki 2,Нишевые любимчики,Light novel,Продолжение
50307,11,0.7725,Tonikaku Kawaii 2nd Season,Нишевые любимчики,Manga,Продолжение
50348,11,0.8062,Peter Grill to Kenja no Jikan: Super Extra,Остальные,Manga,Продолжение
50380,11,0.8092,Paripi Koumei,Флагманы,Web manga,Дебют
50384,11,0.7655,Mononogatari,Остальные,Manga,Дебют
50392,11,0.727,Mato Seihei no Slave,Нишевые любимчики,Manga,Дебют
50416,11,0.8257,Skip to Loafer,Флагманы,Manga,Дебют
50425,11,0.8659,"Fuufu Ijou, Koibito Miman.",Флагманы,Manga,Дебют
50461,11,0.8826,Otome Game Sekai wa Mob ni Kibishii Sekai desu,Флагманы,Light novel,Дебют
50481,11,0.7665,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",Надёжный просмотр,Light novel,Дебют
50583,11,0.6342,Buta no Liver wa Kanetsu Shiro,Остальные,Light novel,Дебют
50606,11,0.5359,Ayakashi Triangle,Остальные,Manga,Дебют
50631,11,0.8736,"Komi-san wa, Comyushou desu. 2nd Season",Флагманы,Manga,Продолжение
50638,11,0.7997,Muv-Luv Alternative 2nd Season,Остальные,Visual novel,Продолжение
50652,11,0.7328,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,Остальные,Light novel,Дебют
50664,11,0.7809,Saihate no Paladin: Tetsusabi no Yama no Ou,Остальные,Light novel,Продолжение
50678,11,0.8332,Kyoukai Senki Part 2,Остальные,Original,Продолжение
50685,11,0.8451,Kaginado Season 2,Остальные,Original,Продолжение
50695,11,0.8193,MF Ghost,Флагманы,Manga,Дебют
50738,11,0.6674,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita: Sono Ni",Остальные,Light novel,Продолжение
50739,11,0.8594,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,Флагманы,Light novel,Дебют
50760,11,0.5767,Teppen!!!!!!!!!!!!!!!,Остальные,Manga,Дебют
50854,11,0.7882,"Benriya Saitou-san, Isekai ni Iku",Надёжный просмотр,Web manga,Дебют
50862,11,0.631,Estab-Life: Great Escape,Остальные,Mixed media,Дебют
50871,11,0.5373,Alice Gear Aegis Expansion,Остальные,Game,Дебют
50917,11,0.6518,Prima Doll,Остальные,Mixed media,Дебют
50923,11,0.7054,Mushikaburi-hime,Нишевые любимчики,Light novel,Дебют
50985,11,0.5876,Chimimo,Нишевые любимчики,Original,Дебют
50999,11,0.6593,Extreme Hearts,Остальные,Original,Дебют
51064,11,0.8734,Kuro no Shoukanshi,Надёжный просмотр,Light novel,Дебют
51092,11,0.5725,Yuurei Deco,Остальные,Original,Дебют
51098,11,0.649,Shinobi no Ittoki,Остальные,Original,Дебют
51105,11,0.5535,NieR:Automata Ver1.1a,Нишевые любимчики,Game,Дебют
51128,11,0.7177,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,Надёжный просмотр,Light novel,Дебют
51139,11,0.4564,Kizuna no Allele,Остальные,Original,Дебют
51179,11,0.9285,Mushoku Tensei II: Isekai Ittara Honki Dasu,Флагманы,Light novel,Дебют
51212,11,0.7435,Futoku no Guild,Остальные,Manga,Дебют
51213,11,0.7649,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,Флагманы,Manga,Дебют
51215,11,0.8313,Seijo no Maryoku wa Bannou desu Season 2,Надёжный просмотр,Light novel,Продолжение
51219,11,0.6721,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,Остальные,Manga,Дебют
51252,11,0.5541,Spy Kyoushitsu,Остальные,Light novel,Дебют
51265,11,0.695,Inu ni Nattara Suki na Hito ni Hirowareta.,Остальные,Web manga,Дебют
51368,11,0.8527,Orient: Awajishima Gekitou-hen,Надёжный просмотр,Manga,Продолжение
51371,11,0.602,Bucchigire!,Остальные,Original,Дебют
51381,11,0.6106,RWBY: Hyousetsu Teikoku,Нишевые любимчики,Other,Дебют
51403,11,0.7278,Renai Flops,Остальные,Original,Дебют
51415,11,0.526,Opus.COLORs,Остальные,Original,Дебют
51458,11,0.7602,Lv1 Maou to One Room Yuusha,Надёжный просмотр,Web manga,Дебют
51462,11,0.8783,Isekai Nonbiri Nouka,Флагманы,Light novel,Дебют
51495,11,0.7494,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,Надёжный просмотр,Light novel,Дебют
51498,11,0.8014,Masamune-kun no Revenge R,Остальные,Manga,Продолжение
51536,11,0.7602,The iDOLM@STER Cinderella Girls: U149,Нишевые любимчики,Web manga,Дебют
51552,11,0.8221,Watashi no Shiawase na Kekkon,Флагманы,Novel,Дебют
51586,11,0.774,D4DJ All Mix,Нишевые любимчики,Mixed media,Дебют
51632,11,0.7832,Isekai wa Smartphone to Tomo ni. 2,Флагманы,Light novel,Продолжение
51648,11,0.8749,Nozomanu Fushi no Boukensha,Надёжный просмотр,Light novel,Дебют
51678,11,0.7702,Oniichan wa Oshimai!,Флагманы,Manga,Дебют
51693,11,0.7191,Kaminaki Sekai no Kamisama Katsudou,Надёжный просмотр,Manga,Дебют
51705,11,0.7097,Otonari ni Ginga,Остальные,Manga,Дебют
51706,11,0.6882,Yuusha ga Shinda!,Надёжный просмотр,Web manga,Дебют
51711,11,0.788,Hyouken no Majutsushi ga Sekai wo Suberu,Надёжный просмотр,Light novel,Дебют
51764,11,0.7926,Level 1 dakedo Unique Skill de Saikyou desu,Надёжный просмотр,Light novel,Дебют
51815,11,0.7396,Kubo-san wa Mob wo Yurusanai,Нишевые любимчики,Manga,Дебют
51817,11,0.6867,Watashi no Yuri wa Oshigoto desu!,Остальные,Manga,Дебют
51818,11,0.7862,Enen no Shouboutai: San no Shou,Нишевые любимчики,Manga,Продолжение
51923,11,0.5466,Warau Arsnotoria Sun!,Остальные,Game,Дебют
51956,11,0.5878,Paradox Live the Animation,Нишевые любимчики,Mixed media,Дебют
51958,11,0.7593,Kono Subarashii Sekai ni Bakuen wo!,Остальные,Light novel,Дебют
51986,11,0.8548,Pui Pui Molcar: Driving School,Надёжный просмотр,Original,Продолжение
52081,11,0.6936,Edomae Elf,Остальные,Manga,Дебют
52082,11,0.7231,Shiro Seijo to Kuro Bokushi,Остальные,4-koma manga,Дебют
52092,11,0.6753,My Home Hero,Остальные,Manga,Дебют
52093,11,0.7194,Trigun Stampede,Нишевые любимчики,Manga,Дебют
52173,11,0.7237,Koori Zokusei Danshi to Cool na Douryou Joshi,Остальные,Web manga,Дебют
52193,11,0.7453,Akiba Meido Sensou,Нишевые любимчики,Original,Дебют
52196,11,0.8279,Date A Live V,Нишевые любимчики,Light novel,Продолжение
52211,11,0.8591,Mashle,Флагманы,Manga,Дебют
52229,11,0.8764,Birdie Wing: Golf Girls' Story Season 2,Остальные,Original,Продолжение
52299,11,0.9052,Ore dake Level Up na Ken,Флагманы,Web manga,Дебют
52308,11,0.8339,Kanojo ga Koushaku-tei ni Itta Riyuu,Флагманы,Web manga,Дебют
52359,11,0.7525,Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.,Надёжный просмотр,Light novel,Дебют
52367,11,0.7199,Isekai Shikkaku,Надёжный просмотр,Web manga,Дебют
52381,11,0.7461,Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei,Остальные,Original,Дебют
52405,11,0.5265,Highspeed Etoile,Остальные,Original,Дебют
52446,11,0.8331,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,Надёжный просмотр,Light novel,Дебют
52461,11,0.8092,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,Надёжный просмотр,Light novel,Дебют
52481,11,0.7198,Gimai Seikatsu,Нишевые любимчики,Light novel,Дебют
52482,11,0.7456,Sasaki to Pii-chan,Надёжный просмотр,Light novel,Дебют
52578,11,0.865,Boku no Kokoro no Yabai Yatsu,Флагманы,Manga,Дебют
52588,11,0.9015,Kaijuu 8-gou,Флагманы,Manga,Дебют
52608,11,0.8474,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,Надёжный просмотр,Light novel,Дебют
52611,11,0.832,Okashi na Tensei,Надёжный просмотр,Light novel,Дебют
52619,11,0.7294,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,Надёжный просмотр,Light novel,Дебют
52709,11,0.6745,"Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!)",Остальные,Light novel,Дебют
52736,11,0.8016,Tensei Oujo to Tensai Reijou no Mahou Kakumei,Флагманы,Light novel,Дебют
52816,11,0.6983,Majo to Yajuu,Нишевые любимчики,Manga,Дебют
52934,11,0.72,"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu",Остальные,Light novel,Дебют
52955,11,0.8202,Mahoutsukai no Yome Season 2,Остальные,Manga,Продолжение
52962,11,0.8358,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",Надёжный просмотр,Light novel,Дебют
52969,11,0.7988,"Jitsu wa Ore, Saikyou deshita?",Надёжный просмотр,Light novel,Дебют
52973,11,0.7942,Megami no Café Terrace,Надёжный просмотр,Manga,Дебют
52985,11,0.6292,Dekoboko Majo no Oyako Jijou,Остальные,4-koma manga,Дебют
52990,11,0.7684,"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",Флагманы,Light novel,Дебют
53012,11,0.6401,Human Bug Daigaku,Остальные,Web manga,Дебют
53026,11,0.6482,Synduality: Noir,Остальные,Mixed media,Дебют
53033,11,0.6206,Mecha-ude (TV),Остальные,Original,Дебют
53040,11,0.8172,Kanojo mo Kanojo Season 2,Надёжный просмотр,Manga,Продолжение
53050,11,0.8467,"Kanojo, Okarishimasu 3rd Season",Надёжный просмотр,Manga,Продолжение
53065,11,0.7292,Sono Bisque Doll wa Koi wo Suru Season 2,Нишевые любимчики,Manga,Продолжение
53077,11,0.8212,Nijiyon Animation,Остальные,4-koma manga,Дебют
53097,11,0.8028,Tokyo Mew Mew New ♡ 2nd Season,Остальные,Manga,Продолжение
53132,11,0.6328,UniteUp!,Нишевые любимчики,Music,Дебют
53162,11,0.6968,Majutsushi Orphen Hagure Tabi: Urbanrama-hen,Остальные,Light novel,Продолжение
53163,11,0.6333,Kawaisugi Crisis,Остальные,Manga,Дебют
53179,11,0.5702,Ars no Kyojuu,Остальные,Original,Дебют
53199,11,0.8868,Kidou Senshi Gundam: Suisei no Majo Season 2,Флагманы,Original,Продолжение
53200,11,0.8035,Hataraku Maou-sama!! 2nd Season,Остальные,Light novel,Продолжение
53213,11,0.6266,Revenger,Остальные,Original,Дебют
53237,11,0.6101,Shy,Остальные,Manga,Дебют
53262,11,0.638,Hoshikuzu Telepath,Нишевые любимчики,4-koma manga,Дебют
53263,11,0.8518,"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",Надёжный просмотр,Light novel,Дебют
53287,11,0.8286,Love Live! Superstar!! 3rd Season,Нишевые любимчики,Other,Продолжение
53356,11,0.7317,Shuumatsu Train Doko e Iku?,Остальные,Original,Дебют
53379,11,0.7091,Uchi no Kaisha no Chiisai Senpai no Hanashi,Остальные,Web manga,Дебют
53397,11,0.6964,Tsuyokute New Saga,Остальные,Light novel,Дебют
53407,11,0.6894,Bartender: Kami no Glass,Остальные,Manga,Дебют
53410,11,0.7873,Yuru Camp△ Season 3,Нишевые любимчики,Manga,Продолжение
53411,11,0.7999,Buddy Daddies,Флагманы,Original,Дебют
53421,11,0.7727,Dosanko Gal wa Namara Menkoi,Надёжный просмотр,Manga,Дебют
53426,11,0.7739,Hyakushou Kizoku,Остальные,Manga,Дебют
53428,11,0.5785,Ayaka,Остальные,Original,Дебют
53434,11,0.8267,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?",Надёжный просмотр,Light novel,Дебют
53438,11,0.8191,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,Надёжный просмотр,Light novel,Дебют
53439,11,0.8286,Boushoku no Berserk,Надёжный просмотр,Light novel,Дебют
53446,11,0.8701,Tondemo Skill de Isekai Hourou Meshi,Флагманы,Light novel,Дебют
53488,11,0.7368,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita 2nd",Надёжный просмотр,Light novel,Продолжение
53516,11,0.8594,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu",Надёжный просмотр,Light novel,Дебют
53587,11,0.4885,The Marginal Service,Остальные,Original,Дебют
53590,11,0.8266,Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,Надёжный просмотр,Light novel,Дебют
53613,11,0.7698,Dead Mount Death Play,Надёжный просмотр,Manga,Дебют
53632,11,0.7856,Yumemiru Danshi wa Genjitsushugisha,Надёжный просмотр,Light novel,Дебют
53633,11,0.603,Bullbuster,Остальные,Mixed media,Дебют
53698,11,0.6902,World Dai Star,Остальные,Mixed media,Дебют
53723,11,0.6873,Acro Trip,Остальные,Manga,Дебют
53730,11,0.782,"Sokushi Cheat ga Saikyou sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.",Надёжный просмотр,Light novel,Дебют
53770,11,0.7477,Sentai Daishikkaku,Остальные,Manga,Дебют
53787,11,0.604,AI no Idenshi,Остальные,Manga,Дебют
53833,11,0.7904,Watashi no Oshi wa Akuyaku Reijou.,Флагманы,Light novel,Дебют
53835,11,0.6492,Unnamed Memory,Остальные,Light novel,Дебют
53887,11,0.8659,Spy x Family Season 2,Флагманы,Manga,Продолжение
53889,11,0.7604,Ao no Exorcist: Shimane Illuminati-hen,Остальные,Manga,Продолжение
53912,11,0.6914,Seiyuu Radio no Uraomote,Остальные,Light novel,Дебют
53924,11,0.7629,Jibaku Shounen Hanako-kun 2,Нишевые любимчики,Manga,Продолжение
54028,11,0.5129,Turkey!,Остальные,Original,Дебют
54103,11,0.7383,Hikikomari Kyuuketsuki no Monmon,Нишевые любимчики,Light novel,Дебют
54112,11,0.7004,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,Флагманы,Manga,Дебют
54199,11,0.6481,Kaii to Otome to Kamikakushi,Остальные,Web manga,Дебют
54233,11,0.4693,Sasayaku You ni Koi wo Utau,Нишевые любимчики,Manga,Дебют
54259,11,0.6709,Rokudou no Onna-tachi,Остальные,Manga,Дебют
54265,11,0.6864,Kekkon Yubiwa Monogatari,Надёжный просмотр,Manga,Дебют
54275,11,0.7447,Temple,Остальные,Web manga,Дебют
54284,11,0.5582,VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Остальные,Light novel,Дебют
54301,11,0.7043,Overtake!,Нишевые любимчики,Original,Дебют
54309,11,0.6122,Blue Archive the Animation,Нишевые любимчики,Game,Дебют
54362,11,0.6764,Hametsu no Oukoku,Остальные,Manga,Дебют
54431,11,0.7623,Toaru Ossan no VRMMO Katsudouki,Надёжный просмотр,Light novel,Дебют
54449,11,0.6058,Ishura,Остальные,Light novel,Дебют
54595,11,0.8964,Kage no Jitsuryokusha ni Naritakute! 2nd Season,Флагманы,Light novel,Продолжение
54616,11,0.7992,Potion-danomi de Ikinobimasu!,Надёжный просмотр,Light novel,Дебют
54617,11,0.6237,Kyuujitsu no Warumono-san,Остальные,Web manga,Дебют
54632,11,0.8351,Gekai Elise,Надёжный просмотр,Web manga,Дебют
54638,11,0.5424,Kawagoe Boys Sing,Остальные,Original,Дебют
54714,11,0.8034,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,Флагманы,Manga,Дебют
54716,11,0.6764,Kibou no Chikara: Otona Precure '23,Остальные,Original,Дебют
54717,11,0.7366,Mahoutsukai Precure!! Mirai Days,Остальные,Original,Продолжение
54724,11,0.7162,Nige Jouzu no Wakagimi,Остальные,Manga,Дебют
54726,11,0.6997,"Tsuma, Shougakusei ni Naru.",Остальные,Manga,Дебют
54738,11,0.7502,Majutsushi Orphen Hagure Tabi: Seiiki-hen,Остальные,Light novel,Продолжение
54743,11,0.8571,Dead Mount Death Play Part 2,Надёжный просмотр,Manga,Продолжение
54744,11,0.807,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Флагманы,Light novel,Дебют
54758,11,0.6752,The iDOLM@STER Shiny Colors,Остальные,Game,Продолжение
54760,11,0.5725,Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega,Остальные,Game,Дебют
54769,11,,Sousei no Aquarion: Myth of Emotions,Остальные,Original,Дебют
54798,11,0.5427,Kamierabi,Остальные,Original,Дебют
54837,11,0.8774,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,Надёжный просмотр,Light novel,Дебют
54839,11,0.7274,Yoru no Kurage wa Oyogenai,Нишевые любимчики,Original,Дебют
54842,11,0.8586,Sugar Apple Fairy Tale Part 2,Надёжный просмотр,Light novel,Продолжение
54852,11,0.8421,Kikansha no Mahou wa Tokubetsu desu,Надёжный просмотр,Web manga,Дебют
54853,11,0.7735,Maou 2099,Надёжный просмотр,Light novel,Дебют
54855,11,0.6147,Senpai wa Otokonoko,Остальные,Web manga,Дебют
54859,11,0.5461,Rinkai!,Остальные,Mixed media,Дебют
54869,11,0.7723,High Card Season 2,Остальные,Mixed media,Продолжение
54883,11,0.8643,Mononogatari 2nd Season,Надёжный просмотр,Manga,Продолжение
54913,11,0.8385,"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.",Надёжный просмотр,Light novel,Дебют
54914,11,0.5264,Bikkurimen,Остальные,Other,Дебют
54947,11,0.8347,Spy Kyoushitsu 2nd Season,Остальные,Light novel,Продолжение
54968,11,0.6875,Giji Harem,Нишевые любимчики,Web manga,Дебют
55129,11,0.6906,Oroka na Tenshi wa Akuma to Odoru,Остальные,Manga,Дебют
55150,11,0.7592,Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,Надёжный просмотр,Light novel,Дебют
55153,11,0.7546,Yuzuki-san Chi no Yonkyoudai.,Остальные,Manga,Дебют
55265,11,0.8337,"Tensei Kizoku, Kantei Skill de Nariagaru",Надёжный просмотр,Light novel,Дебют
55310,11,0.7474,Atarashii Joushi wa Do Tennen,Нишевые любимчики,Web manga,Дебют
55358,11,0.6776,Bucchigiri?!,Остальные,Original,Дебют
55397,11,0.5633,Pon no Michi,Остальные,Original,Дебют
55514,11,0.5981,Zatsu Tabi: That's Journey,Остальные,Manga,Дебют
55528,11,0.6936,Yuuki Bakuhatsu Bang Bravern,Нишевые любимчики,Original,Дебют
55597,11,0.6444,Hananoi-kun to Koi no Yamai,Остальные,Manga,Дебют
55710,11,,Hana-Doll*: Reinterpretation of Flowering,Остальные,Mixed media,Дебют
55717,11,0.575,Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita,Остальные,Light novel,Дебют
55742,11,0.8818,Mahoutsukai no Yome Season 2 Part 2,Остальные,Manga,Продолжение
55749,11,0.8166,Megami no Café Terrace 2nd Season,Остальные,Manga,Продолжение
55774,11,0.6405,"Himesama ""Goumon"" no Jikan desu",Остальные,Manga,Дебют
55775,11,0.7711,Kizuna no Allele Season 2,Остальные,Original,Продолжение
55813,11,0.8735,Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,Надёжный просмотр,Manga,Продолжение
55823,11,0.7867,Natsume Yuujinchou Shichi,Нишевые любимчики,Manga,Продолжение
55842,11,0.6422,Okinawa de Suki ni Natta Ko ga Hougen Sugite Tsurasugiru,Остальные,Web manga,Дебют
55844,11,0.6703,Tasogare Out Focus,Нишевые любимчики,Manga,Дебют
55866,11,0.7742,Yubisaki to Renren,Флагманы,Manga,Дебют
55877,11,0.7475,Henjin no Salad Bowl,Остальные,Light novel,Дебют
55887,11,0.7495,"Kekkon suru tte, Hontou desu ka",Остальные,Manga,Дебют
55888,11,0.9128,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,Флагманы,Light novel,Продолжение
55894,11,0.6327,Bokura no Ame-iro Protocol,Остальные,Original,Дебют
55973,11,0.7822,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii,Флагманы,Manga,Дебют
55994,11,0.7357,Sword Art Online Alternative: Gun Gale Online II,Остальные,Light novel,Продолжение
55996,11,0.6397,Koi wa Futago de Warikirenai,Остальные,Light novel,Дебют
55997,11,0.701,"Guild no Uketsukejou desu ga, Zangyou wa Iya nanode Boss wo Solo Toubatsu Shiyou to Omoimasu",Надёжный просмотр,Light novel,Дебют
55998,11,0.582,Momochi-san Chi no Ayakashi Ouji,Остальные,Manga,Дебют
56062,11,0.6457,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,Остальные,Light novel,Дебют
56063,11,0.8167,NieR:Automata Ver1.1a Part 2,Остальные,Game,Продолжение
56135,11,0.6555,UniteUp! Uni:Birth,Нишевые любимчики,Music,Продолжение
56165,11,0.7402,Boukyaku Battery (TV),Нишевые любимчики,Manga,Дебют
56348,11,0.7188,Dungeon no Naka no Hito,Остальные,Web manga,Дебют
56352,11,0.8381,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",Флагманы,Light novel,Дебют
56400,11,0.7095,"Maou-sama, Retry! R",Остальные,Web manga,Продолжение
56449,11,0.7152,Madougushi Dahliya wa Utsumukanai,Остальные,Light novel,Дебют
56461,11,0.5417,Hamidashi Creative,Остальные,Visual novel,Дебют
56690,11,0.7868,Re:Monster,Надёжный просмотр,Light novel,Дебют
56691,11,0.449,Gekkan Mousou Kagaku,Остальные,Original,Дебют
56700,11,0.6642,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 2nd Season,Остальные,Light novel,Продолжение
56731,11,0.8031,Synduality: Noir Part 2,Остальные,Mixed media,Продолжение
56738,11,0.8743,Shinigami Bocchan to Kuro Maid 3rd Season,Остальные,Web manga,Продолжение
56768,11,0.6783,"Tadaima, Okaeri",Нишевые любимчики,Manga,Дебют
56838,11,0.7292,"One Room, Hiatari Futsuu, Tenshi-tsuki.",Остальные,Manga,Дебют
56843,11,0.7368,Goukon ni Ittara Onna ga Inakatta Hanashi,Нишевые любимчики,Web manga,Дебют
56845,11,0.6962,"Saikyou Tank no Meikyuu Kouryaku: Tairyoku 9999 no Rare Skill-mochi Tank, Yuusha Party wo Tsuihou sareru",Надёжный просмотр,Manga,Дебют
56907,11,0.6363,Koujo Denka no Kateikyoushi,Остальные,Light novel,Дебют
56923,11,0.8244,Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life,Надёжный просмотр,Light novel,Дебют
56964,11,0.7043,Raise wa Tanin ga Ii,Остальные,Manga,Дебют
56967,11,0.7454,Kamierabi 2nd Season,Остальные,Original,Продолжение
57031,11,0.647,Vampire Dormitory,Остальные,Manga,Дебют
57050,11,0.5371,Kisaki Kyouiku kara Nigetai Watashi,Остальные,Manga,Дебют
57058,11,0.801,"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",Надёжный просмотр,Light novel,Дебют
57099,11,0.5564,Na Nare Hana Nare,Остальные,Original,Дебют
57100,11,0.8141,The New Gate,Надёжный просмотр,Light novel,Дебют
57152,11,0.3812,Mahoutsukai no Yakusoku,Остальные,Game,Дебют
57217,11,0.7345,Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,Остальные,Manga,Дебют
57315,11,0.6637,"Meitou ""Isekai no Yu"" Kaitakuki: Around 40 Onsen Mania no Tensei Saki wa, Nonbiri Onsen Tengoku deshita",Остальные,Light novel,Дебют
57325,11,0.6677,Ramen Akaneko,Остальные,Manga,Дебют
57334,11,0.8431,Dandadan,Флагманы,Manga,Дебют
57360,11,0.6711,Kabushikigaisha Magi-Lumière,Остальные,Manga,Дебют
57362,11,0.7209,Hoshifuru Oukoku no Nina,Нишевые любимчики,Manga,Дебют
57380,11,0.7414,Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu,Надёжный просмотр,Light novel,Дебют
57391,11,0.6419,Astro Note,Остальные,Original,Дебют
57517,11,0.6057,Puniru wa Kawaii Slime,Остальные,Manga,Дебют
57524,11,0.8287,Make Heroine ga Oosugiru!,Флагманы,Light novel,Дебют
57559,11,0.8756,MF Ghost 2nd Season,Надёжный просмотр,Manga,Продолжение
57562,11,0.8027,Hyakushou Kizoku 2nd Season,Остальные,Manga,Продолжение
57567,11,0.7792,Shy 2nd Season,Остальные,Manga,Продолжение
57592,11,0.8822,Dr. Stone: Science Future,Надёжный просмотр,Manga,Продолжение
57611,11,0.6646,Kimi wa Meido-sama.,Остальные,Web manga,Дебют
57616,11,0.8231,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo 2nd Season,Нишевые любимчики,Manga,Продолжение
57623,11,0.8698,Nijiyon Animation 2,Остальные,4-koma manga,Продолжение
57646,11,0.6888,Mob kara Hajimaru Tansaku Eiyuutan,Надёжный просмотр,Light novel,Дебют
57648,11,0.7292,Nihon e Youkoso Elf-san.,Остальные,Light novel,Дебют
57719,11,0.7483,Akuyaku Reijou Tensei Ojisan,Надёжный просмотр,Manga,Дебют
57820,11,0.4297,Kamitsubaki-shi Kensetsuchuu.,Остальные,Other,Дебют
57845,11,0.6136,Elf-san wa Yaserarenai.,Остальные,Web manga,Дебют
57876,11,0.6929,Maougun Saikyou no Majutsushi wa Ningen datta,Надёжный просмотр,Manga,Дебют
57891,11,0.7782,Hitoribocchi no Isekai Kouryaku,Надёжный просмотр,Light novel,Дебют
57892,11,0.8143,"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",Надёжный просмотр,Light novel,Дебют
57907,11,0.7373,Tate no Yuusha no Nariagari Season 4,Остальные,Light novel,Продолжение
57944,11,0.6898,"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki",Надёжный просмотр,Light novel,Дебют
57947,11,0.6761,Mayonaka Punch,Остальные,Original,Дебют
58059,11,0.8299,Tsue to Tsurugi no Wistoria,Надёжный просмотр,Manga,Дебют
58066,11,0.6601,Sorairo Utility (TV),Остальные,Original,Дебют
58080,11,0.7441,Kenka Dokugaku,Надёжный просмотр,Web manga,Дебют
58131,11,0.7519,Shiunji-ke no Kodomotachi,Остальные,Manga,Дебют
58173,11,0.5931,Mahoutsukai ni Narenakatta Onnanoko no Hanashi,Остальные,Novel,Дебют
58197,11,0.4358,Nyaight of the Living Cat,Остальные,Manga,Дебют
58216,11,0.5662,Übel Blatt,Остальные,Manga,Дебют
58259,11,0.523,"Douse, Koishite Shimaunda.",Остальные,Manga,Дебют
58265,11,0.6044,Babanbabanban Vampire,Остальные,Manga,Дебют
58271,11,0.6878,Honey Lemon Soda,Остальные,Manga,Дебют
58272,11,0.6474,Boku no Tsuma wa Kanjou ga Nai,Остальные,Manga,Дебют
58302,11,0.7775,The iDOLM@STER Shiny Colors 2nd Season,Остальные,Game,Продолжение
58359,11,0.778,"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",Надёжный просмотр,Light novel,Дебют
58390,11,0.6741,Yofukashi no Uta Season 2,Нишевые любимчики,Manga,Продолжение
